batch_number,status,title,template_type,volume,kdi,tier,cluster_capture_potential,proposed_article_title,page_purpose,category
4,not_started,bourbon old fashioned,recipe_or_dish,9900.0,21.0,Tier 1,9900.0,Bourbon Old Fashioned Recipe,seo_target,
4,not_started,are marshmallows gluten free,recipe_or_dish,9900.0,18.0,Tier 1,9900.0,Are Marshmallow Gluten Free Recipe,seo_target,
4,not_started,beef tallow fries,recipe_or_dish,9900.0,14.0,Tier 1,9900.0,Beef Tallow Fries Recipe,seo_target,
4,not_started,egg beaters,ingredient_hub,9900.0,29.0,Tier 1,9900.0,egg beaters,seo_target,allrecipes_mobile_find
4,not_started,hush puppies,ingredient_hub,9900.0,13.0,Tier 1,9900.0,Hush Puppy Recipe,seo_target,
4,not_started,how to make black food coloring,howto_technique,9900.0,28.0,Tier 1,9900.0,Black Food Coloring Recipe,seo_target,
4,not_started,are corn tortillas gluten free,recipe_or_dish,9900.0,21.0,Tier 1,9900.0,Are Corn Tortilla Gluten Free Recipe,seo_target,
4,not_started,instant pot beef stew recipe,recipe_or_dish,9900.0,28.0,Tier 1,9900.0,instant pot beef stew recipe,seo_target,allrecipes_mobile_find
4,not_started,grapefruit soda,ingredient_hub,9900.0,12.0,Tier 1,9900.0,Grapefruit Soda Recipe,seo_target,
4,not_started,chinola fruit,ingredient_hub,9900.0,11.0,Tier 1,9900.0,Chinola Fruit Recipe,seo_target,
4,not_started,bacon wrapped water chestnuts,recipe_or_dish,9900.0,26.0,Tier 1,9900.0,Bacon Wrapped Water Chestnut Recipe,seo_target,
4,not_started,how to make glutinous rice,howto_technique,9900.0,26.0,Tier 1,9900.0,Glutinous Rice Recipe,seo_target,
4,not_started,protein brownies,ingredient_hub,9900.0,26.0,Tier 1,9900.0,Protein Browny Recipe,seo_target,
4,not_started,turkey seasoning,ingredient_hub,9900.0,26.0,Tier 1,9900.0,Turkey Seasoning Recipe,seo_target,
4,not_started,non dairy ice cream,recipe_or_dish,9900.0,23.0,Tier 1,9900.0,Non Dairy Ice Cream Recipe,seo_target,
4,not_started,aperol spritzer,ingredient_hub,9900.0,25.0,Tier 1,9900.0,Aperol Spritzer Recipe,seo_target,
4,not_started,st louis ribs,recipe_or_dish,9900.0,29.0,Tier 1,9900.0,St Louis Ribs Recipe,seo_target,
4,not_started,spiralized pasta,ingredient_hub,9900.0,29.0,Tier 1,9900.0,Spiralized Pasta Recipe,seo_target,
4,not_started,pangrattato,ingredient_hub,9900.0,20.0,Tier 1,9900.0,Pangrattato Recipe,seo_target,
4,not_started,Coquito Coquito,ingredient_hub,9900.0,28.0,Tier 1,9900.0,Coquito Coquito Recipe,seo_target,
4,not_started,pear juice,ingredient_hub,9900.0,20.0,Tier 1,9900.0,Pear Juice Recipe,seo_target,
4,not_started,kamaboko,ingredient_hub,9900.0,22.0,Tier 1,9900.0,Kamaboko Recipe,seo_target,
4,not_started,juicing a tomato,recipe_or_dish,9900.0,17.0,Tier 1,9900.0,Juicing Tomato Recipe,seo_target,
4,not_started,sopressata,ingredient_hub,9900.0,23.0,Tier 1,9900.0,Sopressata Recipe,seo_target,
4,not_started,ground beef lean,recipe_or_dish,9900.0,23.0,Tier 1,9900.0,Ground Beef Lean Recipe,seo_target,
4,not_started,spanish foods,ingredient_hub,9900.0,29.0,Tier 1,9900.0,Spanish Food Recipe,seo_target,
4,not_started,make ahead mashed potatoes,recipe_or_dish,9900.0,27.0,Tier 1,9900.0,Make Ahead Mashed Potatoe Recipe,seo_target,
4,not_started,tiger shrimp,ingredient_hub,9900.0,17.0,Tier 1,9900.0,Tiger Shrimp Recipe,seo_target,
4,not_started,white chocolate mocha,recipe_or_dish,9900.0,22.0,Tier 1,9900.0,White Chocolate Mocha Recipe,seo_target,
4,not_started,brisket sandwich,ingredient_hub,9900.0,26.0,Tier 1,9900.0,Brisket Sandwich Recipe,seo_target,
4,not_started,turtles candy,ingredient_hub,9900.0,19.0,Tier 1,9900.0,Turtle Candy Recipe,seo_target,
4,not_started,chia seeds for smoothie,recipe_or_dish,9900.0,23.0,Tier 1,9900.0,Chia Seed Smoothie Recipe,seo_target,
4,not_started,mexican cornbread,ingredient_hub,9900.0,25.0,Tier 1,9900.0,Mexican Cornbread Recipe,seo_target,
4,not_started,country style ribs recipe,recipe_or_dish,9900.0,27.0,Tier 1,9900.0,country style ribs recipe,seo_target,allrecipes_mobile_find
4,not_started,purple cabbage,ingredient_hub,9900.0,27.0,Tier 1,9900.0,purple cabbage,seo_target,allrecipes_mobile_find
4,not_started,caramel caramel cake,recipe_or_dish,9900.0,26.0,Tier 1,9900.0,Caramel Caramel Cake Recipe,seo_target,
4,not_started,sub italiani,ingredient_hub,9900.0,29.0,Tier 1,9900.0,Sub Italiani Recipe,seo_target,
4,not_started,is pepperoni pork,recipe_or_dish,9900.0,25.0,Tier 1,9900.0,is pepperoni pork,seo_target,allrecipes_mobile_find
4,not_started,noodle pudding,ingredient_hub,9900.0,13.0,Tier 1,9900.0,Noodle Pudding Recipe,seo_target,
4,not_started,Naengmyeon,ingredient_hub,9900.0,25.0,Tier 1,9900.0,Naengmyeon Recipe,seo_target,
4,not_started,brisket in the oven,recipe_or_dish,9900.0,19.0,Tier 1,9900.0,Brisket Oven Recipe,seo_target,
4,not_started,canned bread,ingredient_hub,9900.0,29.0,Tier 1,9900.0,Canned Bread Recipe,seo_target,
4,not_started,onion soup mix,recipe_or_dish,9900.0,16.0,Tier 1,9900.0,Onion Soup Mix Recipe,seo_target,
4,not_started,cardiologists thanksgiving food avoid,recipe_or_dish,9900.0,24.0,Tier 1,9900.0,Cardiologist Thanksgiving Food Avoid Recipe,seo_target,
4,not_started,chicken stuffing casserole,recipe_or_dish,9900.0,28.0,Tier 1,9900.0,Chicken Stuffing Casserole Recipe,seo_target,
4,not_started,turkey chops,ingredient_hub,9900.0,19.0,Tier 1,9900.0,Turkey Chop Recipe,seo_target,
4,not_started,how to cut watermelon,howto_technique,9900.0,16.0,Tier 1,9900.0,how to cut watermelon,seo_target,keyword_gap_find
4,not_started,swordfish recipes,category_roundup,9900.0,28.0,Tier 1,9900.0,swordfish recipes,seo_target,keyword_gap_find
4,not_started,indian flatbread,ingredient_hub,9900.0,25.0,Tier 1,9900.0,Indian Flatbread Recipe,seo_target,
4,not_started,idaho potatoes,ingredient_hub,9900.0,14.0,Tier 1,9900.0,Idaho Potatoe Recipe,seo_target,
4,not_started,hoja santa,ingredient_hub,9900.0,27.0,Tier 1,9900.0,"Hoja Santa: Uses, Substitutes & Recipes",seo_target,cuisine_specialty
4,not_started,fruity pebbles drink,recipe_or_dish,9900.0,27.0,Tier 1,9900.0,Fruity Pebble Drink Recipe,seo_target,
